"subjid","condition","gamble_order_exp","type","reward","probability","choicenum","bdm","rt","payoffPos"
327,3,9,"1",172,16,10,29,29.188,"bottom"
327,3,39,"1",727,62,40,467,15.69,"bottom"
327,3,56,"1",973,72,57,700,9.064,"bottom"
327,3,79,"1",1142,25,80,297,8.705,"bottom"
327,3,3,"1",31,60,4,22,28.3,"bottom"
327,3,53,"1",919,26,54,281,6.625,"bottom"
327,3,28,"1",597,54,29,312,8.781,"bottom"
327,3,72,"1",1277,9,73,126,13.951,"bottom"
327,3,68,"1",1119,37,69,285,28.392,"bottom"
327,3,13,"1",281,42,14,122,26.169,"bottom"
327,3,16,"1",416,76,17,320,13.774,"bottom"
327,3,52,"1",877,31,53,293,11.093,"bottom"
327,3,61,"1",1013,19,62,200,15.468,"bottom"
327,3,34,"1",766,19,35,153,15.974,"bottom"
327,3,14,"1",321,2,15,10,8.123,"bottom"
327,3,73,"1",1208,93,74,1126,16.75,"bottom"
327,3,76,"1",1234,16,77,204,9.811,"bottom"
327,3,42,"1",824,88,43,746,11.368,"bottom"
327,3,59,"1",1001,58,60,591,11.79,"bottom"
327,3,86,"1",1508,83,87,1258,15.774,"bottom"
327,3,10,"1",177,12,11,22,14.98,"bottom"
327,3,4,"1",78,7,5,6,7.317,"bottom"
327,3,77,"1",1285,38,78,490,16.985,"bottom"
327,3,48,"1",874,30,49,266,9.328,"bottom"
327,3,50,"1",970,88,51,859,9.203,"bottom"
327,3,88,"1",1651,57,89,952,12.307,"bottom"
327,3,89,"1",1524,45,90,688,7.913,"bottom"
327,3,99,"1",1722,29,100,502,12.891,"bottom"
327,3,29,"1",662,24,30,165,12.842,"bottom"
327,3,30,"1",695,68,31,483,11.001,"bottom"
327,3,66,"1",1191,54,67,649,10.792,"bottom"
327,3,8,"1",110,57,9,68,16.334,"bottom"
327,3,22,"1",528,14,23,76,10.937,"bottom"
327,3,95,"1",1732,60,96,1045,12.852,"bottom"
327,3,98,"1",1722,99,99,1715,22.145,"bottom"
327,3,87,"1",1511,71,88,1079,14.426,"bottom"
327,3,96,"1",1667,54,97,905,17.731,"bottom"
327,3,20,"1",483,21,21,103,14.458,"bottom"
327,3,11,"1",190,69,12,134,11.603,"bottom"
327,3,37,"1",758,15,38,115,8.141,"bottom"
327,3,75,"1",1209,66,76,800,10.491,"bottom"
327,3,97,"1",1704,85,98,1502,10.8,"bottom"
327,3,31,"1",687,39,32,270,18.713,"bottom"
327,3,49,"1",889,11,50,99,10.184,"bottom"
327,3,47,"1",934,20,48,188,26.124,"bottom"
327,3,83,"1",1462,57,84,839,16.18,"bottom"
327,3,44,"1",803,1,45,10,9.456,"bottom"
327,3,32,"1",615,37,33,231,15.686,"bottom"
327,3,38,"1",839,21,39,177,23.358,"bottom"
327,3,57,"1",1046,78,58,804,13.114,"bottom"
327,3,18,"1",387,31,19,130,12.735,"bottom"
327,3,24,"1",542,52,25,270,9.55,"bottom"
327,3,7,"1",101,61,8,60,16.341,"bottom"
327,3,63,"1",1128,100,64,1126,10.672,"bottom"
327,3,84,"1",1527,6,85,64,31.372,"bottom"
327,3,25,"1",667,44,26,316,22.177,"bottom"
327,3,33,"1",651,75,34,494,33.325,"bottom"
327,3,23,"1",550,32,24,188,19.113,"bottom"
327,3,93,"1",1682,65,94,959,47.67,"bottom"
327,3,6,"1",83,32,7,29,22.358,"bottom"
327,3,125,"1",2145,59,126,1234,29.12,"bottom"
327,3,115,"1",1990,78,116,1506,23.51,"bottom"
327,3,138,"1",2320,97,139,2227,14.577,"bottom"
327,3,126,"1",2133,21,127,506,17.466,"bottom"
327,3,103,"1",1705,4,104,72,16.943,"bottom"
327,3,102,"1",1795,47,103,886,12.099,"bottom"
327,3,163,"BR",2326,12,4,281,30.03,"bottom"
327,3,128,"1",2146,81,129,1700,29.472,"bottom"
327,3,113,"1",1924,83,114,1614,24.637,"bottom"
327,3,133,"1",2234,73,134,1603,20.378,"bottom"
327,3,108,"1",1775,14,109,231,42.105,"bottom"
327,3,136,"1",2251,50,137,1130,16.659,"bottom"
327,3,104,"1",1722,64,105,1095,38.891,"bottom"
327,3,135,"1",2223,70,136,1556,40.653,"bottom"
327,3,105,"1",1768,43,106,758,17.271,"bottom"
327,3,153,"center",1494,40,4,599,16.096,"bottom"
327,3,127,"1",2151,72,128,1548,13.981,"bottom"
327,3,129,"1",2172,72,130,1564,10.912,"bottom"
327,3,149,"1",2485,33,150,820,13.597,"bottom"
327,3,107,"1",1874,98,108,1835,14.192,"bottom"
327,3,144,"1",2448,53,145,1297,10.946,"bottom"
327,3,157,"center",1413,47,8,665,12.977,"bottom"
327,3,118,"1",1968,97,119,1909,13.566,"bottom"
327,3,162,"BL",174,3,3,6,8.156,"bottom"
327,3,116,"1",2001,61,117,1223,17.944,"bottom"
327,3,123,"1",2078,13,124,273,11.283,"bottom"
327,3,106,"1",1744,50,107,874,11.751,"bottom"
327,3,159,"center",1453,61,10,890,11.477,"bottom"
327,3,143,"1",2423,84,144,2041,12.305,"bottom"
327,3,158,"center",1336,50,9,669,9.945,"bottom"
327,3,160,"BL",297,12,1,37,8.407,"bottom"
327,3,114,"1",1947,54,115,1052,13.474,"bottom"
327,3,117,"1",2007,60,118,1203,16.451,"bottom"
327,3,130,"1",2167,33,131,715,9.373,"bottom"
327,3,165,"BR",2069,3,6,64,11.74,"bottom"
327,3,101,"1",1745,56,102,955,40.664,"bottom"
327,3,152,"center",1061,50,3,529,13.769,"bottom"
327,3,155,"center",1019,39,6,401,20.815,"bottom"
327,3,132,"1",2195,33,133,731,24.666,"bottom"
327,3,145,"1",2454,27,146,777,17.384,"bottom"
327,3,147,"1",2463,64,148,1599,24.329,"bottom"
327,3,120,"1",2072,2,121,41,4.363,"bottom"
327,3,170,"TR",2161,94,11,2002,15.863,"bottom"
327,3,148,"1",2461,37,149,913,35.255,"bottom"
327,3,139,"1",2316,73,140,1692,15.822,"bottom"
327,3,146,"1",2456,11,147,281,42.25,"bottom"
327,3,137,"1",2271,28,138,638,25.73,"bottom"
327,3,141,"1",2321,66,142,1533,17.267,"bottom"
327,3,122,"1",2062,24,123,506,9.548,"bottom"
327,3,110,"1",1844,21,111,390,28.582,"bottom"
327,3,134,"1",2244,45,135,994,38.372,"bottom"
327,3,142,"1",2383,69,143,1498,33.709,"bottom"
327,3,150,"center",1181,60,1,673,48.814,"bottom"
327,3,154,"center",1423,42,5,572,40.015,"bottom"
327,3,111,"1",1872,15,112,277,25.788,"bottom"
327,3,169,"TR",2326,82,10,1905,19.442,"bottom"
327,3,161,"BL",43,15,2,6,10.487,"bottom"
327,3,131,"1",2205,71,132,1568,12.545,"bottom"
327,3,168,"TL",174,82,9,142,9.521,"bottom"
327,3,151,"center",1116,50,2,560,12.597,"bottom"
327,3,121,"1",1990,95,122,1893,14.949,"bottom"
327,3,124,"1",2062,58,125,1196,11.07,"bottom"
327,3,156,"center",1143,43,7,494,16.751,"bottom"
327,3,140,"1",2345,17,141,401,12.652,"bottom"
327,3,164,"BR",2161,15,5,328,18.694,"bottom"
327,3,119,"1",1935,20,120,390,25.545,"bottom"
327,3,166,"TL",297,82,7,242,47.703,"bottom"
327,3,112,"1",1860,82,113,1494,18.604,"bottom"
327,3,167,"TL",43,94,8,37,12.969,"bottom"
327,3,171,"TR",2069,82,12,1618,11.784,"bottom"
327,3,109,"1",1830,66,110,1207,18.873,"bottom"
328,3,67,"1",1170,29,68,405,12.866,"top"
328,3,24,"1",542,52,25,262,14.32,"top"
328,3,3,"1",31,60,4,29,11.059,"top"
328,3,58,"1",977,93,59,851,6.598,"top"
328,3,61,"1",1013,19,62,200,19.611,"top"
328,3,28,"1",597,54,29,301,15.535,"top"
328,3,95,"1",1732,60,96,1250,12.139,"top"
328,3,1,"1",7,57,2,4,14.803,"top"
328,3,51,"1",898,74,52,607,9.15,"top"
328,3,42,"1",824,88,43,649,17.098,"top"
328,3,81,"1",1305,11,82,153,12.742,"top"
328,3,74,"1",1307,97,75,1300,14.648,"top"
328,3,77,"1",1285,38,78,502,11.498,"top"
328,3,31,"1",687,39,32,258,36.693,"top"
328,3,89,"1",1524,45,90,704,13.436,"top"
328,3,37,"1",758,15,38,208,4.162,"top"
328,3,53,"1",919,26,54,250,8.081,"top"
328,3,76,"1",1234,16,77,200,20.23,"top"
328,3,87,"1",1511,71,88,1250,10.852,"top"
328,3,29,"1",662,24,30,149,12.337,"top"
328,3,23,"1",550,32,24,165,18.52,"top"
328,3,4,"1",78,7,5,25,2.872,"top"
328,3,34,"1",766,19,35,150,16.438,"top"
328,3,26,"1",634,47,27,312,7.442,"top"
328,3,90,"1",1483,80,91,1250,6.837,"top"
328,3,70,"1",1160,45,71,485,13.221,"top"
328,3,65,"1",1111,7,66,200,4.537,"top"
328,3,6,"1",83,32,7,30,11.036,"top"
328,3,20,"1",483,21,21,60,34.482,"top"
328,3,91,"1",1623,69,92,1254,3.917,"top"
328,3,35,"1",696,87,36,591,5.989,"top"
328,3,75,"1",1209,66,76,944,3.28,"top"
328,3,36,"1",784,4,37,122,5.985,"top"
328,3,83,"1",1462,57,84,696,18.913,"top"
328,3,44,"1",803,1,45,45,7.102,"top"
328,3,47,"1",934,20,48,192,12.637,"top"
328,3,92,"1",1603,30,93,518,13.51,"top"
328,3,45,"1",846,40,46,409,4.379,"top"
328,3,0,"1",3,8,1,1,8.169,"top"
328,3,79,"1",1142,25,80,260,24.786,"top"
328,3,57,"1",1046,78,58,851,4.367,"top"
328,3,85,"1",1560,33,86,500,11.1,"top"
328,3,41,"1",749,39,42,300,26.539,"top"
328,3,7,"1",101,61,8,45,7.551,"top"
328,3,100,"1",1796,59,101,1250,7.955,"top"
328,3,5,"1",69,62,6,35,13.077,"top"
328,3,96,"1",1667,54,97,851,10.311,"top"
328,3,43,"1",763,30,44,230,21.577,"top"
328,3,18,"1",387,31,19,120,9.937,"top"
328,3,55,"1",973,82,56,730,34.017,"top"
328,3,88,"1",1651,57,89,790,13.498,"top"
328,3,11,"1",190,69,12,115,8.948,"top"
328,3,17,"1",359,2,18,45,12.079,"top"
328,3,73,"1",1208,93,74,1150,8.17,"top"
328,3,19,"1",475,30,20,157,26.125,"top"
328,3,72,"1",1277,9,73,157,5.539,"top"
328,3,63,"1",1128,100,64,1128,10.945,"top"
328,3,16,"1",416,76,17,275,10.673,"top"
328,3,94,"1",1625,69,95,1080,15.461,"top"
328,3,13,"1",281,42,14,99,52.613,"top"
328,3,25,"1",667,44,26,254,6.972,"top"
328,3,60,"1",1039,84,61,921,5.671,"top"
328,3,97,"1",1704,85,98,1405,4.734,"top"
328,3,52,"1",877,31,53,289,10.354,"top"
328,3,14,"1",321,2,15,53,6.822,"top"
328,3,22,"1",528,14,23,75,27.951,"top"
328,3,21,"1",494,31,22,149,22.754,"top"
328,3,38,"1",839,21,39,111,10.677,"top"
328,3,80,"1",1335,74,81,1010,3.789,"top"
328,3,68,"1",1119,37,69,394,59.951,"top"
328,3,33,"1",651,75,34,417,4.428,"top"
328,3,93,"1",1682,65,94,921,9.189,"top"
328,3,10,"1",177,12,11,33,6.111,"top"
328,3,8,"1",110,57,9,56,4.26,"top"
328,3,84,"1",1527,6,85,169,3.551,"top"
328,3,82,"1",1446,38,83,378,2.743,"top"
328,3,71,"1",1278,100,72,1278,9.254,"top"
328,3,2,"1",24,59,3,10,10.28,"top"
328,3,27,"1",521,1,28,20,8.802,"top"
328,3,64,"1",944,92,65,850,23.78,"top"
328,3,62,"1",1093,40,63,397,8.362,"top"
328,3,9,"1",172,16,10,41,4.786,"top"
328,3,49,"1",889,11,50,84,13.973,"top"
328,3,48,"1",874,30,49,270,8.286,"top"
328,3,39,"1",727,62,40,366,7.49,"top"
328,3,78,"1",1496,75,79,1021,17.808,"top"
328,3,98,"1",1722,99,99,1722,13.892,"top"
328,3,46,"1",813,99,47,813,6.436,"top"
328,3,54,"1",969,39,55,405,4.892,"top"
328,3,86,"1",1508,83,87,1246,4.205,"top"
328,3,59,"1",1001,58,60,510,25.62,"top"
328,3,12,"1",279,12,13,50,18.964,"top"
328,3,56,"1",973,72,57,676,18.001,"top"
328,3,99,"1",1722,29,100,324,4.4,"top"
328,3,40,"1",752,2,41,64,2.752,"top"
328,3,30,"1",695,68,31,350,24.972,"top"
328,3,15,"1",363,69,16,223,9.592,"top"
328,3,69,"1",1076,22,70,204,4.91,"top"
328,3,66,"1",1191,54,67,607,4.876,"top"
328,3,50,"1",970,88,51,820,17.912,"top"
328,3,32,"1",615,37,33,200,4.807,"top"
328,3,110,"1",1844,21,111,355,58.821,"top"
328,3,143,"1",2423,84,144,2200,24.522,"top"
328,3,160,"BL",297,12,1,50,8.413,"top"
328,3,125,"1",2145,59,126,1254,13.123,"top"
328,3,133,"1",2234,73,134,1583,10.842,"top"
328,3,166,"TL",297,82,7,149,5.767,"top"
328,3,137,"1",2271,28,138,541,9.407,"top"
328,3,126,"1",2133,21,127,529,8.637,"top"
328,3,128,"1",2146,81,129,1568,50.593,"top"
328,3,113,"1",1924,83,114,1506,8.293,"top"
328,3,122,"1",2062,24,123,502,9.303,"top"
328,3,127,"1",2151,72,128,1541,7.402,"top"
328,3,104,"1",1722,64,105,1126,10.023,"top"
328,3,147,"1",2463,64,148,1595,49.639,"top"
328,3,115,"1",1990,78,116,1630,7.982,"top"
328,3,151,"center",1116,50,2,549,5.62,"top"
328,3,140,"1",2345,17,141,425,12.595,"top"
328,3,170,"TR",2161,94,11,2125,11.556,"top"
328,3,141,"1",2321,66,142,1583,9.951,"top"
328,3,109,"1",1830,66,110,1196,7.616,"top"
328,3,103,"1",1705,4,104,200,10.451,"top"
328,3,154,"center",1423,42,5,552,22.384,"top"
328,3,107,"1",1874,98,108,1874,8.429,"top"
328,3,158,"center",1336,50,9,583,5.109,"top"
328,3,121,"1",1990,95,122,1955,4.715,"top"
328,3,144,"1",2448,53,145,1246,4.943,"top"
328,3,108,"1",1775,14,109,300,11.778,"top"
328,3,138,"1",2320,97,139,2300,10.281,"top"
328,3,156,"center",1143,43,7,533,11.49,"top"
328,3,116,"1",2001,61,117,1010,13.382,"top"
328,3,152,"center",1061,50,3,498,6.145,"top"
328,3,161,"BL",43,15,2,10,5.724,"top"
328,3,157,"center",1413,47,8,684,4.346,"top"
328,3,148,"1",2461,37,149,851,5.669,"top"
328,3,120,"1",2072,2,121,37,9.48,"top"
328,3,162,"BL",174,3,3,14,6.647,"top"
328,3,142,"1",2383,69,143,1599,7.586,"top"
328,3,171,"TR",2069,82,12,1591,25.575,"top"
328,3,164,"BR",2161,15,5,382,49.425,"top"
328,3,132,"1",2195,33,133,704,12.542,"top"
328,3,105,"1",1768,43,106,758,12.757,"top"
328,3,114,"1",1947,54,115,905,4.582,"top"
328,3,112,"1",1860,82,113,1421,19.76,"top"
328,3,106,"1",1744,50,107,870,7.265,"top"
328,3,165,"BR",2069,3,6,103,8.51,"top"
328,3,102,"1",1795,47,103,851,8.436,"top"
328,3,168,"TL",174,82,9,130,20.112,"top"
328,3,135,"1",2223,70,136,1700,11.136,"top"
328,3,111,"1",1872,15,112,250,23.345,"top"
328,3,149,"1",2485,33,150,1610,8.276,"top"
328,3,136,"1",2251,50,137,1002,5.673,"top"
328,3,145,"1",2454,27,146,603,14.739,"top"
328,3,131,"1",2205,71,132,1618,14.72,"top"
328,3,101,"1",1745,56,102,835,30.72,"top"
328,3,146,"1",2456,11,147,239,9.966,"top"
328,3,163,"BR",2326,12,4,239,8.344,"top"
328,3,150,"center",1181,60,1,541,25.022,"top"
328,3,123,"1",2078,13,124,239,5.776,"top"
328,3,134,"1",2244,45,135,1033,5.92,"top"
328,3,159,"center",1453,61,10,839,12.655,"top"
328,3,124,"1",2062,58,125,1056,4.015,"top"
328,3,139,"1",2316,73,140,1750,9.132,"top"
328,3,129,"1",2172,72,130,1777,4.155,"top"
328,3,117,"1",2007,60,118,1138,18.639,"top"
328,3,130,"1",2167,33,131,700,11.115,"top"
328,3,169,"TR",2326,82,10,1808,14.602,"top"
328,3,155,"center",1019,39,6,308,17.571,"top"
328,3,119,"1",1935,20,120,417,14.449,"top"
328,3,167,"TL",43,94,8,40,7.868,"top"
328,3,153,"center",1494,40,4,684,9.968,"top"
328,3,118,"1",1968,97,119,1968,9.295,"top"
329,3,29,"1",662,24,30,301,16.155,"bottom"
329,3,16,"1",416,76,17,343,14.9,"bottom"
329,3,72,"1",1277,9,73,99,19.056,"bottom"
329,3,47,"1",934,20,48,363,15.666,"bottom"
329,3,49,"1",889,11,50,188,12.78,"bottom"
329,3,30,"1",695,68,31,490,17.381,"bottom"
329,3,97,"1",1704,85,98,1614,18.822,"bottom"
329,3,38,"1",839,21,39,386,17.557,"bottom"
329,3,68,"1",1119,37,69,769,12.133,"bottom"
329,3,87,"1",1511,71,88,1312,18.373,"bottom"
329,3,10,"1",177,12,11,14,14.626,"bottom"
329,3,78,"1",1496,75,79,1312,17.832,"bottom"
329,3,79,"1",1142,25,80,638,23.731,"bottom"
329,3,8,"1",110,57,9,49,16.58,"bottom"
329,3,52,"1",877,31,53,316,11.719,"bottom"
329,3,20,"1",483,21,21,149,13.128,"bottom"
329,3,63,"1",1128,100,64,1128,36.377,"bottom"
329,3,58,"1",977,93,59,940,12.549,"bottom"
329,3,62,"1",1093,40,63,634,11.068,"bottom"
329,3,92,"1",1603,30,93,1289,14.003,"bottom"
329,3,91,"1",1623,69,92,1382,10.892,"bottom"
329,3,77,"1",1285,38,78,990,28.725,"bottom"
329,3,45,"1",846,40,46,555,19.868,"bottom"
329,3,44,"1",803,1,45,5,16.571,"bottom"
329,3,40,"1",752,2,41,7,8.604,"bottom"
329,3,17,"1",359,2,18,5,7.684,"bottom"
329,3,64,"1",944,92,65,882,11.465,"bottom"
329,3,53,"1",919,26,54,498,14.123,"bottom"
329,3,66,"1",1191,54,67,839,27.911,"bottom"
329,3,36,"1",784,4,37,9,12.021,"bottom"
329,3,71,"1",1278,100,72,1280,42.373,"bottom"
329,3,7,"1",101,61,8,68,11.063,"bottom"
329,3,76,"1",1234,16,77,165,18.581,"bottom"
329,3,54,"1",969,39,55,684,17.184,"bottom"
329,3,67,"1",1170,29,68,349,14.601,"bottom"
329,3,12,"1",279,12,13,19,18.132,"bottom"
329,3,41,"1",749,39,42,432,12.151,"bottom"
329,3,43,"1",763,30,44,413,12.131,"bottom"
329,3,90,"1",1483,80,91,1339,12.225,"bottom"
329,3,25,"1",667,44,26,409,12.758,"bottom"
329,3,27,"1",521,1,28,3,12.587,"bottom"
329,3,32,"1",615,37,33,399,17.076,"bottom"
329,3,82,"1",1446,38,83,1099,33.737,"bottom"
329,3,99,"1",1722,29,100,1141,13.922,"bottom"
329,3,39,"1",727,62,40,494,43.264,"bottom"
329,3,98,"1",1722,99,99,1723,22.571,"bottom"
329,3,18,"1",387,31,19,249,10.604,"bottom"
329,3,51,"1",898,74,52,699,14.152,"bottom"
329,3,80,"1",1335,74,81,1161,13.005,"bottom"
329,3,65,"1",1111,7,66,20,20.016,"bottom"
329,3,95,"1",1732,60,96,1308,16.458,"bottom"
329,3,94,"1",1625,69,95,1238,26.519,"bottom"
329,3,61,"1",1013,19,62,153,19.568,"bottom"
329,3,14,"1",321,2,15,4,10.805,"bottom"
329,3,46,"1",813,99,47,814,12.122,"bottom"
329,3,85,"1",1560,33,86,1299,14.167,"bottom"
329,3,19,"1",475,30,20,199,19.107,"bottom"
329,3,59,"1",1001,58,60,525,30.703,"bottom"
329,3,100,"1",1796,59,101,1440,10.993,"bottom"
329,3,33,"1",651,75,34,428,7.841,"bottom"
329,3,70,"1",1160,45,71,680,15.44,"bottom"
329,3,37,"1",758,15,38,18,8.149,"bottom"
329,3,88,"1",1651,57,89,1405,11.964,"bottom"
329,3,84,"1",1527,6,85,9,11.808,"bottom"
329,3,9,"1",172,16,10,14,8.141,"bottom"
329,3,55,"1",973,82,56,758,11.652,"bottom"
329,3,81,"1",1305,11,82,91,9.853,"bottom"
329,3,50,"1",970,88,51,899,15.548,"bottom"
329,3,86,"1",1508,83,87,1443,9.817,"bottom"
329,3,74,"1",1307,97,75,1306,26.683,"bottom"
329,3,83,"1",1462,57,84,1215,7.796,"bottom"
329,3,0,"1",3,8,1,1,8.868,"bottom"
329,3,42,"1",824,88,43,758,31.933,"bottom"
329,3,2,"1",24,59,3,13,10.152,"bottom"
329,3,1,"1",7,57,2,2,9.555,"bottom"
329,3,23,"1",550,32,24,374,66.122,"bottom"
329,3,69,"1",1076,22,70,299,6.49,"bottom"
329,3,96,"1",1667,54,97,1199,13.055,"bottom"
329,3,21,"1",494,31,22,297,15.746,"bottom"
329,3,28,"1",597,54,29,320,7.422,"bottom"
329,3,26,"1",634,47,27,386,9.898,"bottom"
329,3,4,"1",78,7,5,5,10.148,"bottom"
329,3,6,"1",83,32,7,22,8.139,"bottom"
329,3,13,"1",281,42,14,161,22.305,"bottom"
329,3,75,"1",1209,66,76,936,9.225,"bottom"
329,3,73,"1",1208,93,74,1207,19.676,"bottom"
329,3,31,"1",687,39,32,456,16.777,"bottom"
329,3,48,"1",874,30,49,533,12.093,"bottom"
329,3,11,"1",190,69,12,126,34.009,"bottom"
329,3,22,"1",528,14,23,14,10.873,"bottom"
329,3,60,"1",1039,84,61,1029,11.727,"bottom"
329,3,15,"1",363,69,16,347,13.67,"bottom"
329,3,24,"1",542,52,25,378,8.04,"bottom"
329,3,93,"1",1682,65,94,1552,13.984,"bottom"
329,3,35,"1",696,87,36,689,14.688,"bottom"
329,3,5,"1",69,62,6,45,12.855,"bottom"
329,3,56,"1",973,72,57,684,20.887,"bottom"
329,3,3,"1",31,60,4,22,17.699,"bottom"
329,3,89,"1",1524,45,90,1223,19.925,"bottom"
329,3,57,"1",1046,78,58,899,24.201,"bottom"
329,3,34,"1",766,19,35,99,9.058,"bottom"
329,3,127,"1",2151,72,128,1899,35.13,"bottom"
329,3,128,"1",2146,81,129,2006,14.35,"bottom"
329,3,139,"1",2316,73,140,2176,8.83,"bottom"
329,3,140,"1",2345,17,141,742,17.668,"bottom"
329,3,155,"center",1019,39,6,425,15.368,"bottom"
329,3,150,"center",1181,60,1,793,17.92,"bottom"
329,3,143,"1",2423,84,144,2327,11.058,"bottom"
329,3,111,"1",1872,15,112,165,9.711,"bottom"
329,3,104,"1",1722,64,105,1393,7.663,"bottom"
329,3,105,"1",1768,43,106,1397,13.522,"bottom"
329,3,163,"BR",2326,12,4,138,12.261,"bottom"
329,3,131,"1",2205,71,132,1999,12.603,"bottom"
329,3,109,"1",1830,66,110,1556,19.013,"bottom"
329,3,138,"1",2320,97,139,2319,14.354,"bottom"
329,3,144,"1",2448,53,145,1999,18.421,"bottom"
329,3,136,"1",2251,50,137,1913,13.189,"bottom"
329,3,167,"TL",43,94,8,42,9.082,"bottom"
329,3,169,"TR",2326,82,10,2300,18.018,"bottom"
329,3,107,"1",1874,98,108,1873,7.229,"bottom"
329,3,157,"center",1413,47,8,1068,9.563,"bottom"
329,3,158,"center",1336,50,9,595,10.236,"bottom"
329,3,122,"1",2062,24,123,192,11.448,"bottom"
329,3,126,"1",2133,21,127,126,4.369,"bottom"
329,3,101,"1",1745,56,102,1207,9.11,"bottom"
329,3,134,"1",2244,45,135,1006,10.173,"bottom"
329,3,108,"1",1775,14,109,45,15.589,"bottom"
329,3,171,"TR",2069,82,12,1994,10.873,"bottom"
329,3,123,"1",2078,13,124,134,19.167,"bottom"
329,3,166,"TL",297,82,7,262,9.201,"bottom"
329,3,135,"1",2223,70,136,1999,13.591,"bottom"
329,3,146,"1",2456,11,147,180,7.625,"bottom"
329,3,153,"center",1494,40,4,572,9.547,"bottom"
329,3,137,"1",2271,28,138,401,12.169,"bottom"
329,3,164,"BR",2161,15,5,157,7.479,"bottom"
329,3,114,"1",1947,54,115,1622,10.906,"bottom"
329,3,118,"1",1968,97,119,1667,9.513,"bottom"
329,3,120,"1",2072,2,121,10,19.198,"bottom"
329,3,161,"BL",43,15,2,2,9.103,"bottom"
329,3,121,"1",1990,95,122,1989,8.452,"bottom"
329,3,151,"center",1116,50,2,812,10.819,"bottom"
329,3,170,"TR",2161,94,11,2160,15.466,"bottom"
329,3,124,"1",2062,58,125,1399,20.501,"bottom"
329,3,132,"1",2195,33,133,1025,12.294,"bottom"
329,3,125,"1",2145,59,126,1258,8.62,"bottom"
329,3,168,"TL",174,82,9,170,9.47,"bottom"
329,3,106,"1",1744,50,107,1200,17.269,"bottom"
329,3,154,"center",1423,42,5,847,13.219,"bottom"
329,3,112,"1",1860,82,113,1793,9.096,"bottom"
329,3,116,"1",2001,61,117,1703,9.781,"bottom"
329,3,156,"center",1143,43,7,599,19.26,"bottom"
329,3,149,"1",2485,33,150,1331,11.263,"bottom"
329,3,130,"1",2167,33,131,1250,6.636,"bottom"
329,3,129,"1",2172,72,130,1982,17.673,"bottom"
329,3,110,"1",1844,21,111,661,15.627,"bottom"
329,3,119,"1",1935,20,120,421,10.275,"bottom"
329,3,103,"1",1705,4,104,8,6.554,"bottom"
329,3,165,"BR",2069,3,6,6,8.283,"bottom"
329,3,117,"1",2007,60,118,1700,10.025,"bottom"
329,3,145,"1",2454,27,146,789,12.913,"bottom"
329,3,159,"center",1453,61,10,994,9.064,"bottom"
329,3,162,"BL",174,3,3,1,6.218,"bottom"
329,3,152,"center",1061,50,3,804,11.762,"bottom"
329,3,160,"BL",297,12,1,6,3.414,"bottom"
329,3,133,"1",2234,73,134,1909,13.17,"bottom"
329,3,115,"1",1990,78,116,1862,7.755,"bottom"
329,3,142,"1",2383,69,143,2137,10.793,"bottom"
329,3,113,"1",1924,83,114,1839,9.493,"bottom"
329,3,147,"1",2463,64,148,1994,12.439,"bottom"
329,3,141,"1",2321,66,142,1913,7.862,"bottom"
329,3,148,"1",2461,37,149,886,8.367,"bottom"
329,3,102,"1",1795,47,103,878,12.174,"bottom"
330,3,12,"1",279,12,13,22,55.335,"top"
330,3,67,"1",1170,29,68,258,44.802,"top"
330,3,47,"1",934,20,48,149,25.227,"top"
330,3,33,"1",651,75,34,452,91.383,"top"
330,3,76,"1",1234,16,77,130,15.267,"top"
330,3,86,"1",1508,83,87,1064,64.867,"top"
330,3,71,"1",1278,100,72,1281,67.276,"top"
330,3,7,"1",101,61,8,64,48.405,"top"
330,3,0,"1",3,8,1,0,13.748,"top"
330,3,49,"1",889,11,50,6,35.061,"top"
330,3,60,"1",1039,84,61,800,21.494,"top"
330,3,25,"1",667,44,26,215,73.758,"top"
330,3,58,"1",977,93,59,828,38.805,"top"
330,3,41,"1",749,39,42,223,22.037,"top"
330,3,45,"1",846,40,46,297,32.372,"top"
330,3,54,"1",969,39,55,308,35.628,"top"
330,3,99,"1",1722,29,100,401,73.422,"top"
330,3,28,"1",597,54,29,254,39.095,"top"
330,3,15,"1",363,69,16,235,54.988,"top"
330,3,52,"1",877,31,53,239,41.703,"top"
330,3,75,"1",1209,66,76,727,36.183,"top"
330,3,17,"1",359,2,18,6,32.926,"top"
330,3,73,"1",1208,93,74,1002,31.979,"top"
330,3,34,"1",766,19,35,130,42.273,"top"
330,3,89,"1",1524,45,90,680,92.919,"top"
330,3,93,"1",1682,65,94,909,51.999,"top"
330,3,91,"1",1623,69,92,1002,61.563,"top"
330,3,21,"1",494,31,22,138,57.995,"top"
330,3,88,"1",1651,57,89,816,14.013,"top"
330,3,2,"1",24,59,3,13,24.164,"top"
330,3,48,"1",874,30,49,250,48.83,"top"
330,3,85,"1",1560,33,86,510,23.273,"top"
330,3,16,"1",416,76,17,305,31.455,"top"
330,3,4,"1",78,7,5,9,14.822,"top"
330,3,13,"1",281,42,14,109,77.005,"top"
330,3,94,"1",1625,69,95,1033,31.423,"top"
330,3,90,"1",1483,80,91,1114,73.91,"top"
330,3,78,"1",1496,75,79,868,44.5,"top"
